,frame,sarc_id,x,y,length,width,angle,zdiscs
709,1,59,328.8954438621273,271.6414748349796,5.327514100704195,10.333696957447676,1.5081696188449305,"91,93"
710,2,59,,,,,,"91,93"
711,3,59,,,,,,"91,93"
712,4,59,,,,,,"91,93"
713,5,59,,,,,,"91,93"
714,6,59,,,,,,"91,93"
715,7,59,,,,,,"91,93"
716,8,59,,,,,,"91,93"
717,9,59,,,,,,"91,93"
718,10,59,,,,,,"91,93"
719,11,59,,,,,,"91,93"
720,0,60,,,,,,"93,94"
721,1,60,334.46020916661826,272.2523149869884,6.016897545701721,8.550726601013409,1.8322205088666612,"93,94"
722,2,60,,,,,,"93,94"
723,3,60,,,,,,"93,94"
724,4,60,,,,,,"93,94"
725,5,60,,,,,,"93,94"
726,6,60,,,,,,"93,94"
727,7,60,,,,,,"93,94"
728,8,60,,,,,,"93,94"
729,9,60,,,,,,"93,94"
730,10,60,,,,,,"93,94"
731,11,60,,,,,,"93,94"
732,0,61,,,,,,"94,97"
733,1,61,339.96911855073625,273.0708624987499,5.206003786102707,5.389167635927403,1.5865457380855825,"94,97"
734,2,61,,,,,,"94,97"
735,3,61,,,,,,"94,97"
736,4,61,,,,,,"94,97"
737,5,61,,,,,,"94,97"
738,6,61,,,,,,"94,97"
739,7,61,,,,,,"94,97"
740,8,61,,,,,,"94,97"
741,9,61,,,,,,"94,97"
742,10,61,,,,,,"94,97"
743,11,61,,,,,,"94,97"
744,0,62,,,,,,"95,96"
745,1,62,339.87038656427626,291.632401691278,6.02463660392584,8.769319655892849,2.416588573158326,"95,96"
746,2,62,,,,,,"95,96"
747,3,62,,,,,,"95,96"
748,4,62,,,,,,"95,96"
749,5,62,,,,,,"95,96"
750,6,62,,,,,,"95,96"
751,7,62,,,,,,"95,96"
752,8,62,,,,,,"95,96"
753,9,62,,,,,,"95,96"
754,10,62,,,,,,"95,96"
755,11,62,,,,,,"95,96"
756,0,63,,,,,,"96,98"
757,1,63,343.78426680217274,296.2878952519941,6.143598417501255,8.513615542638872,2.4679525635381463,"96,98"
758,2,63,,,,,,"96,98"
759,3,63,,,,,,"96,98"
760,4,63,,,,,,"96,98"
761,5,63,,,,,,"96,98"
762,6,63,,,,,,"96,98"
763,7,63,,,,,,"96,98"
764,8,63,,,,,,"96,98"
765,9,63,,,,,,"96,98"
766,10,63,,,,,,"96,98"
767,11,63,,,,,,"96,98"
768,0,64,,,,,,"98,101"
769,1,64,348.39647568015243,299.38661104436676,5.569580273435974,5.371649863338144,1.8241201153044535,"98,101"
770,2,64,,,,,,"98,101"
771,3,64,,,,,,"98,101"
772,4,64,,,,,,"98,101"
773,5,64,,,,,,"98,101"
774,6,64,,,,,,"98,101"
775,7,64,,,,,,"98,101"
776,8,64,,,,,,"98,101"
777,9,64,,,,,,"98,101"
778,10,64,,,,,,"98,101"
779,11,64,,,,,,"98,101"
780,0,65,,,,,,"99,102"
781,1,65,350.2644676477442,278.5003747747172,4.633452466726468,4.08757622591812,2.336148628578772,"99,102"
782,2,65,,,,,,"99,102"
783,3,65,,,,,,"99,102"
784,4,65,,,,,,"99,102"
785,5,65,,,,,,"99,102"
786,6,65,,,,,,"99,102"
787,7,65,,,,,,"99,102"
788,8,65,,,,,,"99,102"
789,9,65,,,,,,"99,102"
790,10,65,,,,,,"99,102"
791,11,65,,,,,,"99,102"
792,0,66,,,,,,"101,106"
793,1,66,353.231403600455,301.7731548108601,5.450428640794951,3.5666372944858624,2.2390612898523017,"101,106"
794,2,66,,,,,,"101,106"
795,3,66,,,,,,"101,106"
796,4,66,,,,,,"101,106"
797,5,66,,,,,,"101,106"
798,6,66,,,,,,"101,106"
799,7,66,,,,,,"101,106"
800,8,66,,,,,,"101,106"
801,9,66,,,,,,"101,106"
802,10,66,,,,,,"101,106"
803,11,66,,,,,,"101,106"
804,0,67,,,,,,"102,105"
805,1,67,353.97849548057536,282.18991246158316,5.837991734885274,3.221741943144827,2.366170865412232,"102,105"
806,2,67,,,,,,"102,105"
807,3,67,,,,,,"102,105"
808,4,67,,,,,,"102,105"
809,5,67,,,,,,"102,105"
810,6,67,,,,,,"102,105"
811,7,67,,,,,,"102,105"
812,8,67,,,,,,"102,105"
813,9,67,,,,,,"102,105"
814,10,67,,,,,,"102,105"
815,11,67,,,,,,"102,105"
816,0,68,,,,,,"103,104"
817,1,68,353.80030645784944,292.2743510045279,4.263057842130727,3.943085313424775,0.5798249186696158,"103,104"
818,2,68,,,,,,"103,104"
819,3,68,,,,,,"103,104"
820,4,68,,,,,,"103,104"
821,5,68,,,,,,"103,104"
822,6,68,,,,,,"103,104"
823,7,68,,,,,,"103,104"
824,8,68,,,,,,"103,104"
825,9,68,,,,,,"103,104"
826,10,68,,,,,,"103,104"
827,11,68,,,,,,"103,104"
828,0,69,,,,,,"104,105"
829,1,69,355.4949831876435,287.3828225088745,6.305428044915951,3.601516835585007,0.16790093451675858,"104,105"
830,2,69,,,,,,"104,105"
831,3,69,,,,,,"104,105"
832,4,69,,,,,,"104,105"
833,5,69,,,,,,"104,105"
834,6,69,,,,,,"104,105"
835,7,69,,,,,,"104,105"
836,8,69,,,,,,"104,105"
837,9,69,,,,,,"104,105"
838,10,69,,,,,,"104,105"
839,11,69,,,,,,"104,105"
840,0,70,,,,,,"106,108"
841,1,70,357.4965509977267,304.8252737374198,5.051570900617816,3.398090039091936,2.1410375778378694,"106,108"
842,2,70,,,,,,"106,108"
843,3,70,,,,,,"106,108"
844,4,70,,,,,,"106,108"
845,5,70,,,,,,"106,108"
846,6,70,,,,,,"106,108"
847,7,70,,,,,,"106,108"
848,8,70,,,,,,"106,108"
849,9,70,,,,,,"106,108"
850,10,70,,,,,,"106,108"
851,11,70,,,,,,"106,108"
852,0,71,,,,,,"107,110"
853,1,71,361.4731799215438,295.46696690443855,6.981262932463559,6.207942619346667,1.4182725981158422,"107,110"
854,2,71,,,,,,"107,110"
855,3,71,,,,,,"107,110"
856,4,71,,,,,,"107,110"
857,5,71,,,,,,"107,110"
858,6,71,,,,,,"107,110"
859,7,71,,,,,,"107,110"
860,8,71,,,,,,"107,110"
861,9,71,,,,,,"107,110"
862,10,71,,,,,,"107,110"
863,11,71,,,,,,"107,110"
864,0,72,,,,,,"108,322"
865,1,72,,,,,,"108,322"
866,2,72,,,,,,"108,322"
867,3,72,,,,,,"108,322"
868,4,72,,,,,,"108,322"
869,5,72,,,,,,"108,322"
870,6,72,,,,,,"108,322"
871,7,72,,,,,,"108,322"
872,8,72,,,,,,"108,322"
873,9,72,,,,,,"108,322"
874,10,72,,,,,,"108,322"
875,11,72,,,,,,"108,322"
876,0,73,,,,,,"110,112"
877,1,73,367.13141167073763,296.86669325719663,5.865483924324246,6.368494163886179,2.289102921054161,"110,112"
878,2,73,,,,,,"110,112"
879,3,73,,,,,,"110,112"
880,4,73,,,,,,"110,112"
881,5,73,,,,,,"110,112"
882,6,73,,,,,,"110,112"
883,7,73,,,,,,"110,112"
884,8,73,,,,,,"110,112"
885,9,73,,,,,,"110,112"
886,10,73,,,,,,"110,112"
887,11,73,,,,,,"110,112"
888,0,74,,,,,,"112,114"
889,1,74,371.88047357644314,300.3750421563935,5.982419342114156,7.853720976266321,2.126615653168796,"112,114"
890,2,74,,,,,,"112,114"
891,3,74,,,,,,"112,114"
892,4,74,,,,,,"112,114"
893,5,74,,,,,,"112,114"
894,6,74,,,,,,"112,114"
895,7,74,,,,,,"112,114"
896,8,74,,,,,,"112,114"
897,9,74,,,,,,"112,114"
898,10,74,,,,,,"112,114"
899,11,74,,,,,,"112,114"
900,0,75,,,,,,"114,116"
901,1,75,376.95451945746703,303.2094231609374,5.654882434501792,6.121828139640257,2.031137201681864,"114,116"
902,2,75,,,,,,"114,116"
903,3,75,,,,,,"114,116"
904,4,75,,,,,,"114,116"
905,5,75,,,,,,"114,116"
906,6,75,,,,,,"114,116"
907,7,75,,,,,,"114,116"
908,8,75,,,,,,"114,116"
909,9,75,,,,,,"114,116"
910,10,75,,,,,,"114,116"
911,11,75,,,,,,"114,116"
912,0,76,,,,,,"115,337"
913,1,76,,,,,,"115,337"
914,2,76,,,,,,"115,337"
915,3,76,,,,,,"115,337"
916,4,76,,,,,,"115,337"
917,5,76,,,,,,"115,337"
918,6,76,,,,,,"115,337"
919,7,76,,,,,,"115,337"
920,8,76,,,,,,"115,337"
921,9,76,,,,,,"115,337"
922,10,76,,,,,,"115,337"
923,11,76,,,,,,"115,337"
924,0,77,,,,,,"119,362"
925,1,77,,,,,,"119,362"
926,2,77,,,,,,"119,362"
927,3,77,,,,,,"119,362"
928,4,77,,,,,,"119,362"
929,5,77,,,,,,"119,362"
930,6,77,,,,,,"119,362"
931,7,77,,,,,,"119,362"
932,8,77,,,,,,"119,362"
933,9,77,,,,,,"119,362"
934,10,77,,,,,,"119,362"
935,11,77,,,,,,"119,362"
936,0,78,,,,,,"121,123"
937,1,78,419.3117080281519,328.27283610715995,5.868971654671718,4.536352565568773,2.003671523405427,"121,123"
938,2,78,,,,,,"121,123"
939,3,78,,,,,,"121,123"
940,4,78,,,,,,"121,123"
941,5,78,,,,,,"121,123"
942,6,78,,,,,,"121,123"
943,7,78,,,,,,"121,123"
944,8,78,,,,,,"121,123"
945,9,78,,,,,,"121,123"
946,10,78,,,,,,"121,123"
947,11,78,,,,,,"121,123"
948,0,79,,,,,,"122,124"
949,1,79,423.18548873616123,318.0175304260837,6.7849477730877,6.132714655788908,1.408598121216425,"122,124"
950,2,79,,,,,,"122,124"
951,3,79,,,,,,"122,124"
952,4,79,,,,,,"122,124"
953,5,79,,,,,,"122,124"
954,6,79,,,,,,"122,124"
955,7,79,,,,,,"122,124"
956,8,79,,,,,,"122,124"
957,9,79,,,,,,"122,124"
958,10,79,,,,,,"122,124"
959,11,79,,,,,,"122,124"
960,0,80,,,,,,"123,125"
961,1,80,424.7971067728961,329.7816179834309,5.670447945633103,5.435236522324062,1.6689412515785975,"123,125"
962,2,80,,,,,,"123,125"
963,3,80,,,,,,"123,125"
964,4,80,,,,,,"123,125"
965,5,80,,,,,,"123,125"
966,6,80,,,,,,"123,125"
967,7,80,,,,,,"123,125"
968,8,80,,,,,,"123,125"
969,9,80,,,,,,"123,125"
970,10,80,,,,,,"123,125"
971,11,80,,,,,,"123,125"
972,0,81,,,,,,"124,127"
973,1,81,429.84709244006876,317.88599487779743,6.6794119095668165,7.557902586116741,1.6957755492351723,"124,127"
974,2,81,,,,,,"124,127"
975,3,81,,,,,,"124,127"
976,4,81,,,,,,"124,127"
977,5,81,,,,,,"124,127"
978,6,81,,,,,,"124,127"
979,7,81,,,,,,"124,127"
980,8,81,,,,,,"124,127"
981,9,81,,,,,,"124,127"
982,10,81,,,,,,"124,127"
983,11,81,,,,,,"124,127"
984,0,82,,,,,,"125,128"
985,1,82,431.0222876359235,330.057123082094,6.8072035209026165,5.263172983798167,1.5701172709152968,"125,128"
986,2,82,,,,,,"125,128"
987,3,82,,,,,,"125,128"
988,4,82,,,,,,"125,128"
989,5,82,,,,,,"125,128"
990,6,82,,,,,,"125,128"
991,7,82,,,,,,"125,128"
992,8,82,,,,,,"125,128"
993,9,82,,,,,,"125,128"
994,10,82,,,,,,"125,128"
995,11,82,,,,,,"125,128"
996,0,83,,,,,,"128,130"
997,1,83,437.7140825966698,330.53241213569174,6.645395915790063,5.626280462355178,1.7150346470649394,"128,130"
998,2,83,,,,,,"128,130"
999,3,83,,,,,,"128,130"
1000,4,83,,,,,,"128,130"
1001,5,83,,,,,,"128,130"
1002,6,83,,,,,,"128,130"
1003,7,83,,,,,,"128,130"
1004,8,83,,,,,,"128,130"
1005,9,83,,,,,,"128,130"
1006,10,83,,,,,,"128,130"
1007,11,83,,,,,,"128,130"
1008,0,84,,,,,,"130,134"
1009,1,84,444.2462183174857,331.2468099405735,6.505145977959778,5.176144205187198,1.6436639303305096,"130,134"
1010,2,84,,,,,,"130,134"
1011,3,84,,,,,,"130,134"
1012,4,84,,,,,,"130,134"
1013,5,84,,,,,,"130,134"
1014,6,84,,,,,,"130,134"
1015,7,84,,,,,,"130,134"
1016,8,84,,,,,,"130,134"
1017,9,84,,,,,,"130,134"
1018,10,84,,,,,,"130,134"
1019,11,84,,,,,,"130,134"
1020,0,85,,,,,,"132,135"
1021,1,85,445.5454218506719,349.6826480108572,6.2245821435833255,7.6118312939257144,1.2973084805577857,"132,135"
1022,2,85,,,,,,"132,135"
1023,3,85,,,,,,"132,135"
1024,4,85,,,,,,"132,135"
1025,5,85,,,,,,"132,135"
1026,6,85,,,,,,"132,135"
1027,7,85,,,,,,"132,135"
1028,8,85,,,,,,"132,135"
1029,9,85,,,,,,"132,135"
1030,10,85,,,,,,"132,135"
1031,11,85,,,,,,"132,135"
1032,0,86,,,,,,"133,137"
1033,1,86,451.0030399755621,318.7413879195225,7.010190571400858,6.7572319339570575,1.4903791789231604,"133,137"
1034,2,86,,,,,,"133,137"
1035,3,86,,,,,,"133,137"
1036,4,86,,,,,,"133,137"
1037,5,86,,,,,,"133,137"
1038,6,86,,,,,,"133,137"
1039,7,86,,,,,,"133,137"
1040,8,86,,,,,,"133,137"
1041,9,86,,,,,,"133,137"
1042,10,86,,,,,,"133,137"
1043,11,86,,,,,,"133,137"
1044,0,87,,,,,,"135,138"
1045,1,87,451.5185439463985,348.91672073396126,5.954873587410405,10.863092723013732,1.5958794021059504,"135,138"
1046,2,87,,,,,,"135,138"
1047,3,87,,,,,,"135,138"
1048,4,87,,,,,,"135,138"
1049,5,87,,,,,,"135,138"
1050,6,87,,,,,,"135,138"
1051,7,87,,,,,,"135,138"
1052,8,87,,,,,,"135,138"
1053,9,87,,,,,,"135,138"
1054,10,87,,,,,,"135,138"
1055,11,87,,,,,,"135,138"
1056,0,88,,,,,,"136,139"
1057,1,88,457.702919694145,333.2926279185666,6.468833844018253,5.792760291078776,1.6577809884378658,"136,139"
1058,2,88,,,,,,"136,139"
1059,3,88,,,,,,"136,139"
1060,4,88,,,,,,"136,139"
1061,5,88,,,,,,"136,139"
1062,6,88,,,,,,"136,139"
1063,7,88,,,,,,"136,139"
1064,8,88,,,,,,"136,139"
1065,9,88,,,,,,"136,139"
1066,10,88,,,,,,"136,139"
1067,11,88,,,,,,"136,139"
1068,0,89,,,,,,"138,140"
1069,1,89,457.51124776119536,348.9912612804376,6.032407236121073,9.841953100397003,1.570751603751808,"138,140"
1070,2,89,,,,,,"138,140"
1071,3,89,,,,,,"138,140"
1072,4,89,,,,,,"138,140"
1073,5,89,,,,,,"138,140"
1074,6,89,,,,,,"138,140"
1075,7,89,,,,,,"138,140"
1076,8,89,,,,,,"138,140"
1077,9,89,,,,,,"138,140"
1078,10,89,,,,,,"138,140"
1079,11,89,,,,,,"138,140"
1080,0,90,,,,,,"140,142"
1081,1,90,463.7149770739108,348.69443665165227,6.402607241478497,9.544761895926461,1.4779853534884861,"140,142"
1082,2,90,,,,,,"140,142"
1083,3,90,,,,,,"140,142"
1084,4,90,,,,,,"140,142"
1085,5,90,,,,,,"140,142"
1086,6,90,,,,,,"140,142"
1087,7,90,,,,,,"140,142"
1088,8,90,,,,,,"140,142"
1089,9,90,,,,,,"140,142"
1090,10,90,,,,,,"140,142"
1091,11,90,,,,,,"140,142"
1092,0,91,,,,,,"142,145"
1093,1,91,470.09120224307037,348.08950310803505,6.407126833466522,9.78718430316065,1.4744281933913201,"142,145"
1094,2,91,,,,,,"142,145"
1095,3,91,,,,,,"142,145"
1096,4,91,,,,,,"142,145"
1097,5,91,,,,,,"142,145"
1098,6,91,,,,,,"142,145"
1099,7,91,,,,,,"142,145"
1100,8,91,,,,,,"142,145"
1101,9,91,,,,,,"142,145"
1102,10,91,,,,,,"142,145"
1103,11,91,,,,,,"142,145"
1104,0,92,,,,,,"143,146"
1105,1,92,471.3048586920642,334.2972955841493,6.698680721495423,3.794807875668899,1.655441815989639,"143,146"
1106,2,92,,,,,,"143,146"
1107,3,92,,,,,,"143,146"
1108,4,92,,,,,,"143,146"
1109,5,92,,,,,,"143,146"
1110,6,92,,,,,,"143,146"
1111,7,92,,,,,,"143,146"
1112,8,92,,,,,,"143,146"
1113,9,92,,,,,,"143,146"
1114,10,92,,,,,,"143,146"
1115,11,92,,,,,,"143,146"
1116,0,93,,,,,,"145,148"
1117,1,93,475.90220957378983,348.89418725034943,5.69740542092385,7.410216367397808,1.97216528200213,"145,148"
1118,2,93,,,,,,"145,148"
1119,3,93,,,,,,"145,148"
1120,4,93,,,,,,"145,148"
1121,5,93,,,,,,"145,148"
1122,6,93,,,,,,"145,148"
1123,7,93,,,,,,"145,148"
1124,8,93,,,,,,"145,148"
1125,9,93,,,,,,"145,148"
1126,10,93,,,,,,"145,148"
1127,11,93,,,,,,"145,148"
1128,0,94,,,,,,"146,149"
1129,1,94,478.0750322774065,334.7873788417632,6.878110274493496,3.7511742857168606,1.6309989592331016,"146,149"
1130,2,94,,,,,,"146,149"
1131,3,94,,,,,,"146,149"
1132,4,94,,,,,,"146,149"
1133,5,94,,,,,,"146,149"
1134,6,94,,,,,,"146,149"
1135,7,94,,,,,,"146,149"
1136,8,94,,,,,,"146,149"
1137,9,94,,,,,,"146,149"
1138,10,94,,,,,,"146,149"
1139,11,94,,,,,,"146,149"
1140,0,95,,,,,,"147,151"
1141,1,95,479.55428376312614,315.703736456136,7.0477076069952265,6.8373648142687,1.4935679030993183,"147,151"
1142,2,95,,,,,,"147,151"
1143,3,95,,,,,,"147,151"
1144,4,95,,,,,,"147,151"
1145,5,95,,,,,,"147,151"
1146,6,95,,,,,,"147,151"
1147,7,95,,,,,,"147,151"
1148,8,95,,,,,,"147,151"
1149,9,95,,,,,,"147,151"
1150,10,95,,,,,,"147,151"
1151,11,95,,,,,,"147,151"
1152,0,96,,,,,,"148,152"
1153,1,96,481.6115873013609,349.99276429772084,6.1742064495592786,4.7928718761168945,1.566147646714552,"148,152"
1154,2,96,,,,,,"148,152"
1155,3,96,,,,,,"148,152"
1156,4,96,,,,,,"148,152"
1157,5,96,,,,,,"148,152"
1158,6,96,,,,,,"148,152"
1159,7,96,,,,,,"148,152"
1160,8,96,,,,,,"148,152"
1161,9,96,,,,,,"148,152"
1162,10,96,,,,,,"148,152"
1163,11,96,,,,,,"148,152"
1164,0,97,,,,,,"149,153"
1165,1,97,484.94794013929675,335.2080527260601,6.8934357235518915,3.6209975568480504,1.632854211439571,"149,153"
1166,2,97,,,,,,"149,153"
1167,3,97,,,,,,"149,153"
1168,4,97,,,,,,"149,153"
1169,5,97,,,,,,"149,153"
1170,6,97,,,,,,"149,153"
1171,7,97,,,,,,"149,153"
1172,8,97,,,,,,"149,153"
1173,9,97,,,,,,"149,153"
1174,10,97,,,,,,"149,153"
1175,11,97,,,,,,"149,153"
1176,0,98,,,,,,"152,155"
1177,1,98,487.98472721073466,350.24625122059814,6.59393461170557,4.169626213325984,1.652123583516761,"152,155"
1178,2,98,,,,,,"152,155"
1179,3,98,,,,,,"152,155"
1180,4,98,,,,,,"152,155"
1181,5,98,,,,,,"152,155"
1182,6,98,,,,,,"152,155"
1183,7,98,,,,,,"152,155"
1184,8,98,,,,,,"152,155"
1185,9,98,,,,,,"152,155"
1186,10,98,,,,,,"152,155"
1187,11,98,,,,,,"152,155"
1188,0,99,,,,,,"153,156"
1189,1,99,491.64841143445136,335.6845350415194,6.5419126703976245,3.70101565324048,1.6512030468809198,"153,156"
1190,2,99,,,,,,"153,156"
1191,3,99,,,,,,"153,156"
1192,4,99,,,,,,"153,156"
1193,5,99,,,,,,"153,156"
1194,6,99,,,,,,"153,156"
1195,7,99,,,,,,"153,156"
1196,8,99,,,,,,"153,156"
1197,9,99,,,,,,"153,156"
1198,10,99,,,,,,"153,156"
1199,11,99,,,,,,"153,156"
1200,0,100,,,,,,"154,157"
1201,1,100,493.92127264080375,315.2778451388286,6.871253558230305,4.555525981425641,1.5041977683393601,"154,157"
1202,2,100,,,,,,"154,157"
1203,3,100,,,,,,"154,157"
1204,4,100,,,,,,"154,157"
1205,5,100,,,,,,"154,157"
1206,6,100,,,,,,"154,157"
1207,7,100,,,,,,"154,157"
1208,8,100,,,,,,"154,157"
1209,9,100,,,,,,"154,157"
1210,10,100,,,,,,"154,157"
1211,11,100,,,,,,"154,157"
1212,0,101,,,,,,"155,158"
1213,1,101,494.3233907833967,350.6944277774783,6.1158316939001,3.451677334919064,1.629804958530445,"155,158"
1214,2,101,,,,,,"155,158"
1215,3,101,,,,,,"155,158"
1216,4,101,,,,,,"155,158"
1217,5,101,,,,,,"155,158"
1218,6,101,,,,,,"155,158"
1219,7,101,,,,,,"155,158"
1220,8,101,,,,,,"155,158"
1221,9,101,,,,,,"155,158"
1222,10,101,,,,,,"155,158"
1223,11,101,,,,,,"155,158"
1224,0,102,,,,,,"156,159"
1225,1,102,498.2003961416099,335.9567789735877,6.583220408496682,3.5922486200971138,1.573688644884202,"156,159"
1226,2,102,,,,,,"156,159"
1227,3,102,,,,,,"156,159"
1228,4,102,,,,,,"156,159"
1229,5,102,,,,,,"156,159"
1230,6,102,,,,,,"156,159"
1231,7,102,,,,,,"156,159"
1232,8,102,,,,,,"156,159"
1233,9,102,,,,,,"156,159"
1234,10,102,,,,,,"156,159"
1235,11,102,,,,,,"156,159"
1236,0,103,,,,,,"157,161"
1237,1,103,500.72350591235784,314.8238692958071,6.763477334513916,4.488524666253305,1.504113397544838,"157,161"
1238,2,103,,,,,,"157,161"
1239,3,103,,,,,,"157,161"
1240,4,103,,,,,,"157,161"
1241,5,103,,,,,,"157,161"
1242,6,103,,,,,,"157,161"
1243,7,103,,,,,,"157,161"
1244,8,103,,,,,,"157,161"
1245,9,103,,,,,,"157,161"
1246,10,103,,,,,,"157,161"
1247,11,103,,,,,,"157,161"
1248,0,104,,,,,,"158,162"
1249,1,104,500.41693695085706,350.98047304723593,6.0855786268302685,3.0542950150242687,1.6055433310447502,"158,162"
1250,2,104,,,,,,"158,162"
1251,3,104,,,,,,"158,162"
1252,4,104,,,,,,"158,162"
1253,5,104,,,,,,"158,162"
1254,6,104,,,,,,"158,162"
1255,7,104,,,,,,"158,162"
1256,8,104,,,,,,"158,162"
1257,9,104,,,,,,"158,162"
1258,10,104,,,,,,"158,162"
1259,11,104,,,,,,"158,162"
1260,0,105,,,,,,"159,163"
1261,1,105,504.825410957332,336.31301889669595,6.702803157086812,3.9394434259027187,1.6744368574194786,"159,163"
1262,2,105,,,,,,"159,163"
1263,3,105,,,,,,"159,163"
1264,4,105,,,,,,"159,163"
1265,5,105,,,,,,"159,163"
1266,6,105,,,,,,"159,163"
1267,7,105,,,,,,"159,163"
1268,8,105,,,,,,"159,163"
1269,9,105,,,,,,"159,163"
1270,10,105,,,,,,"159,163"
1271,11,105,,,,,,"159,163"
1272,0,106,,,,,,"165,166"
1273,1,106,,,,,,"165,166"
1274,2,106,127.79647296500298,99.65263574749402,5.5742732746496655,3.842954929919717,2.795574810621928,"165,166"
1275,3,106,,,,,,"165,166"
1276,4,106,,,,,,"165,166"
1277,5,106,,,,,,"165,166"
1278,6,106,,,,,,"165,166"
1279,7,106,,,,,,"165,166"
1280,8,106,,,,,,"165,166"
1281,9,106,,,,,,"165,166"
1282,10,106,,,,,,"165,166"
1283,11,106,,,,,,"165,166"
1284,0,107,,,,,,"166,406"
1285,1,107,,,,,,"166,406"
1286,2,107,,,,,,"166,406"
1287,3,107,,,,,,"166,406"
1288,4,107,,,,,,"166,406"
1289,5,107,,,,,,"166,406"
1290,6,107,,,,,,"166,406"
1291,7,107,,,,,,"166,406"
1292,8,107,,,,,,"166,406"
1293,9,107,,,,,,"166,406"
1294,10,107,,,,,,"166,406"
1295,11,107,,,,,,"166,406"
1296,0,108,,,,,,"168,170"
1297,1,108,,,,,,"168,170"
1298,2,108,139.63204675304706,390.1406203653162,5.644013562407832,2.951710744606227,1.914332632013102,"168,170"
1299,3,108,,,,,,"168,170"
1300,4,108,,,,,,"168,170"
1301,5,108,,,,,,"168,170"
1302,6,108,,,,,,"168,170"
1303,7,108,,,,,,"168,170"
1304,8,108,,,,,,"168,170"
1305,9,108,,,,,,"168,170"
1306,10,108,,,,,,"168,170"
1307,11,108,,,,,,"168,170"
1308,0,109,,,,,,"171,172"
1309,1,109,,,,,,"171,172"
1310,2,109,175.5195016785065,408.95726518387886,5.546121995795971,3.1128223088313227,1.942981109762521,"171,172"
1311,3,109,,,,,,"171,172"
1312,4,109,,,,,,"171,172"
1313,5,109,,,,,,"171,172"
1314,6,109,,,,,,"171,172"
1315,7,109,,,,,,"171,172"
1316,8,109,,,,,,"171,172"
1317,9,109,,,,,,"171,172"
1318,10,109,,,,,,"171,172"
1319,11,109,,,,,,"171,172"
1320,0,110,,,,,,"172,173"
1321,1,110,,,,,,"172,173"
1322,2,110,180.65919072779397,411.10070708660817,5.59423811972643,3.5507449973752987,1.9886280779090053,"172,173"
1323,3,110,,,,,,"172,173"
1324,4,110,,,,,,"172,173"
1325,5,110,,,,,,"172,173"
1326,6,110,,,,,,"172,173"
1327,7,110,,,,,,"172,173"
1328,8,110,,,,,,"172,173"
1329,9,110,,,,,,"172,173"
1330,10,110,,,,,,"172,173"
1331,11,110,,,,,,"172,173"
1332,0,111,,,,,,"173,176"
1333,1,111,,,,,,"173,176"
1334,2,111,186.34645973951672,413.36362283940923,6.655514298373822,4.109563694095455,1.9165836320293554,"173,176"
1335,3,111,,,,,,"173,176"
1336,4,111,,,,,,"173,176"
1337,5,111,,,,,,"173,176"
1338,6,111,,,,,,"173,176"
1339,7,111,,,,,,"173,176"
1340,8,111,,,,,,"173,176"
1341,9,111,,,,,,"173,176"
1342,10,111,,,,,,"173,176"
1343,11,111,,,,,,"173,176"
1344,0,112,,,,,,"174,175"
1345,1,112,,,,,,"174,175"
1346,2,112,184.73167214585567,426.19833195217154,5.299073382893854,3.5139862755256677,2.076212847046064,"174,175"
1347,3,112,,,,,,"174,175"
1348,4,112,,,,,,"174,175"
1349,5,112,,,,,,"174,175"
1350,6,112,,,,,,"174,175"
1351,7,112,,,,,,"174,175"
1352,8,112,,,,,,"174,175"
1353,9,112,,,,,,"174,175"
1354,10,112,,,,,,"174,175"
1355,11,112,,,,,,"174,175"
1356,0,113,,,,,,"176,177"
1357,1,113,,,,,,"176,177"
1358,2,113,192.07204317749165,415.73917665648133,5.7583409059264286,4.599798966305898,2.0189889507220027,"176,177"
1359,3,113,,,,,,"176,177"
1360,4,113,,,,,,"176,177"
1361,5,113,,,,,,"176,177"
1362,6,113,,,,,,"176,177"
1363,7,113,,,,,,"176,177"
1364,8,113,,,,,,"176,177"
1365,9,113,,,,,,"176,177"
1366,10,113,,,,,,"176,177"
1367,11,113,,,,,,"176,177"
1368,0,114,,,,,,"177,180"
1369,1,114,,,,,,"177,180"
1370,2,114,197.51100550077098,418.01098159562866,6.0458742115078365,5.000794547990154,1.9164310561267552,"177,180"
1371,3,114,,,,,,"177,180"
1372,4,114,,,,,,"177,180"
1373,5,114,,,,,,"177,180"
1374,6,114,,,,,,"177,180"
1375,7,114,,,,,,"177,180"
1376,8,114,,,,,,"177,180"
1377,9,114,,,,,,"177,180"
1378,10,114,,,,,,"177,180"
1379,11,114,,,,,,"177,180"
1380,0,115,,,,,,"179,181"
1381,1,115,,,,,,"179,181"
1382,2,115,202.2142056610221,326.78636994843214,5.705441935716606,4.811457796708717,0.2642042541475691,"179,181"
1383,3,115,,,,,,"179,181"
1384,4,115,,,,,,"179,181"
1385,5,115,,,,,,"179,181"
1386,6,115,,,,,,"179,181"
1387,7,115,,,,,,"179,181"
1388,8,115,,,,,,"179,181"
1389,9,115,,,,,,"179,181"
1390,10,115,,,,,,"179,181"
1391,11,115,,,,,,"179,181"
1392,0,116,,,,,,"180,184"
1393,1,116,,,,,,"180,184"
